Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.904216,0.233996,-0.0333792,-0.000986517,0.000110202,-2.28128,6.0447,-5.56525,1.75734,-0.617602,-0.0256794,0.0014033,-0.00010702,-1.47006,3.9152,-3.61551,1.14395,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.925879,0.158591,-0.0373759,-0.00100954,-4.8381e-06,-2.23063,5.77388,-5.19218,1.60129,-0.666638,-0.0201922,0.00163523,0.000330395,-0.836823,2.20011,-1.9963,0.619261,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.869731,0.0755261,-0.0410477,-0.000652002,6.89014e-05,-3.26511,9.0049,-8.62489,2.83264,-0.698075,-0.00797393,0.00364816,-0.000147615,-0.104199,0.314097,-0.317482,0.108066,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.867831,-0.0143151,-0.0427343,1.23837e-05,0.000210402,-3.22249,8.92376,-8.57542,2.82461,-0.702392,0.00188489,0.00122262,8.646e-05,0.482719,-1.29558,1.22288,-0.398124,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982717,-0.102558,-0.0395535,0.00124996,-1.4198e-05,-1.60653,3.92849,-3.33415,0.969947,-0.688916,0.0130959,0.00391051,-5.99114e-05,0.874095,-2.12113,1.79064,-0.518939,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892396,-0.182497,-0.0360937,0.000447125,5.63605e-05,-2.35006,6.33467,-5.92295,1.89787,-0.6477,0.0227165,0.0004648,-0.000185911,1.66864,-4.4711,4.16699,-1.33249,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.876162,-0.255607,-0.0314937,0.00159977,-4.69067e-05,-2.14083,5.87378,-5.59277,1.82519,-0.595384,0.0278195,0.00205789,-6.41739e-05,2.31743,-6.34086,6.02567,-1.96368,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87551,-0.317465,-0.0275549,0.000427369,0.000121965,-1.90505,5.24079,-4.99854,1.63337,-0.530153,0.0314993,-4.87676e-05,0.000201717,2.50117,-6.83224,6.49031,-2.11543,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.906003,-0.371739,-0.0226316,0.000966331,-0.000737539,-1.59601,4.19059,-3.83619,1.20621,-0.458551,0.0374293,0.00159295,-0.000959763,2.19527,-5.86817,5.42293,-1.71508,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833734,-0.426492,-0.033689,-0.00512738,0.00022368,-3.04834,8.75354,-8.73295,2.98858,-0.387268,0.0216338,-0.0081486,-0.000160326,0.569281,-1.70013,1.74048,-0.606287,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.868741,-0.50082,-0.0423552,0.000649903,0.000431147,-3.24323,8.94911,-8.5801,2.82112,-0.370017,0.00148645,-0.00168629,0.000941177,-0.0556232,0.142255,-0.130204,0.0414916,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.893889,-0.590723,-0.0441284,-0.00140205,0.000505504,-2.89199,7.80479,-7.29515,2.33545,-0.371148,-0.00176984,0.000298255,0.00107131,0.370334,-0.91888,0.817894,-0.253593,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.923255,-0.679691,-0.0331388,0.00614711,0.000123717,-1.24296,3.25841,-2.95851,0.919418,-0.358091,0.0211315,0.00913014,-0.000155503,2.09026,-5.39682,4.84724,-1.49472,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.869899,-0.728847,-0.0184761,0.000512295,-0.000200351,-1.17291,3.27934,-3.16327,1.04341,-0.285085,0.0409806,-0.000508392,-0.000969545,3.01863,-8.32971,7.9826,-2.62269,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.92849,-0.760176,-0.00655324,0.00567699,0.000363686,0.296109,-0.727751,0.630833,-0.189373,-0.20075,0.0399616,0.00132983,0.000247971,2.37125,-6.12687,5.49646,-1.69075,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.883708,-0.751671,0.011195,0.00140345,-0.00086776,0.848991,-2.31011,2.1809,-0.705592,-0.112043,0.04197,-0.000862997,-0.000207304,2.88748,-7.84584,7.4017,-2.39381,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.901287,-0.726805,0.0109176,-0.000306702,0.000282022,0.772755,-2.04484,1.88418,-0.596018,-0.0255793,0.0401331,0.000324853,9.5092e-05,2.65165,-7.06266,6.53056,-2.07026,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87659,-0.701201,0.0145993,0.00150491,-0.000212494,1.19145,-3.26927,3.11043,-1.01417,0.060645,0.039905,-0.000573182,-3.7461e-05,2.90689,-7.95912,7.56724,-2.4667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89283,-0.668141,0.0136417,-0.00193559,-0.000195454,0.674606,-1.82327,1.70889,-0.548503,0.144298,0.0394303,0.000573197,0.000171123,2.80274,-7.52686,7.02086,-2.24578,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.934515,-0.64583,0.00958862,0.00110527,0.000806921,0.831034,-2.10047,1.85555,-0.563839,0.23144,0.0417952,-0.000101931,-0.000426136,2.16886,-5.58848,4.99255,-1.52817,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.869503,-0.613555,0.0230079,0.00413705,-0.000184093,2.35414,-6.46967,6.18259,-2.02745,0.315246,0.0348307,-0.00273165,-1.77159e-05,2.28198,-6.32187,6.07319,-1.99886,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.881034,-0.550416,0.0334262,0.000637371,-0.000287448,2.51844,-6.84898,6.47244,-2.09781,0.379265,0.026635,-0.0010264,6.14971e-05,1.71888,-4.70477,4.4619,-1.44945,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.956671,-0.476288,0.0370396,0.00144755,7.59982e-05,1.96522,-4.92243,4.2833,-1.27829,0.429691,0.0195214,-0.00252675,-0.000135631,0.680338,-1.72571,1.51349,-0.454086,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.891133,-0.39171,0.0413611,0.00032737,-0.000159814,2.87127,-7.73093,7.22847,-2.31738,0.460174,0.00965529,-0.00186347,8.57189e-05,0.373842,-1.03043,0.976528,-0.315835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.877145,-0.302788,0.0421083,0.000142,-4.85902e-05,3.11898,-8.53708,8.11214,-2.64268,0.472133,0.0012106,-0.00230504,-0.000104098,-0.313046,0.826204,-0.767404,0.246154,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.872465,-0.213307,0.0413582,-0.000456239,-1.32944e-05,3.08554,-8.49019,8.11109,-2.65662,0.463861,-0.00874929,-0.00194446,0.000292302,-0.881565,2.41873,-2.30564,0.753933,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89291,-0.126609,0.0404125,0.000128551,9.52928e-05,2.74998,-7.38812,6.89325,-2.2053,0.440081,-0.0116847,0.000546169,0.000271831,-0.653646,1.76946,-1.65829,0.532075,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34032,-0.0401398,0.0415507,0.000290822,-1.77523e-05,-0.0104745,0.0107303,-0.00381902,0.000466078,0.419456,-0.00722944,0.00155118,0.000260897,0.000609788,-0.000704955,0.000265892,-3.45153e-05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17198,0.0493165,0.0423728,5.01004e-05,-6.04959e-05,0.750703,-1.53807,1.09391,-0.266721,0.413593,0.00215136,0.00181846,-0.000716319,0.0374939,-0.0849787,0.0631511,-0.0157711,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12381,0.139098,0.0414652,-0.000560716,-0.000140018,-1.26433e-05,1.3723e-06,1.61987e-16,-1.64748e-17,0.41605,-0.0050096,-0.00482851,-0.00038733,0.000382092,-5.62024e-05,-8.20307e-16,1.03551e-16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.10255,0.223094,0.036844,-0.00166355,-0.000185528,1.92916e-06,-2.0784e-06,-1.71778e-16,2.05473e-17,0.385266,-0.0218367,-0.00233962,0.000323582,-0.000214724,3.37284e-05,5.17535e-16,-7.60173e-17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13201,0.291434,0.0272567,-0.00297581,-0.000261184,-1.99205e-05,1.708e-05,3.32511e-16,-4.26566e-17,0.329207,-0.0320711,-0.00285901,8.74372e-06,0.000139854,-1.92468e-05,9.46617e-16,-1.27106e-16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12928,0.333829,0.0119985,-0.00353442,0.000345299,0.000162153,-2.94269e-05,2.60493e-16,-2.78809e-17,0.249962,-0.0407098,-0.000854083,0.000326567,-6.5318e-05,5.84892e-06,1.93063e-16,-1.78277e-17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12138,0.348732,0.00488068,0.000241538,0.00039221,-0.000151137,1.44795e-05,1.63118e-16,-9.94417e-18,0.161473,-0.0418263,1.97706e-05,3.54259e-05,-3.04799e-06,-1.36976e-06,4.69551e-16,-5.93724e-17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13149,0.361478,0.00689533,3.89987e-05,-0.000238656,2.44508e-06,-1.53205e-06,-1.16186e-16,4.14199e-18,0.0730505,-0.0415193,3.21582e-05,-5.20804e-05,-1.75769e-05,5.74648e-06,8.59061e-17,-1.87516e-17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13257,0.374024,0.00374538,-0.00156879,-0.000287414,-1.38827e-05,1.07746e-05,7.31193e-17,-1.30418e-17,-0.0159154,-0.0421798,-0.000223522,5.91364e-05,4.36659e-05,-8.90537e-06,-1.35513e-16,2.43806e-17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13002,0.372278,-0.0062914,-0.00274141,8.41768e-05,0.000101005,-2.27211e-05,6.76474e-17,-6.66869e-18,-0.1058,-0.0415533,0.000482635,2.66151e-05,-5.12908e-05,1.36249e-05,3.49452e-16,-4.56161e-17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13084,0.348335,-0.0152582,-0.00164969,-8.61021e-05,-0.000140977,3.86318e-05,-1.54905e-16,2.47503e-17,-0.19232,-0.0397153,0.000573171,0.000207775,9.38163e-05,-2.92268e-05,-1.20374e-16,6.74577e-18,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13378,0.30629,-0.0249352,-0.00230307,0.000466371,0.000270614,-6.16274e-05,-1.21124e-15,1.92985e-16,-0.271684,-0.0338244,0.0016295,-0.00031963,-0.000217571,4.939e-05,1.54693e-15,-2.43616e-16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13209,0.250012,-0.024265,0.00208781,-2.98123e-05,-0.000386883,6.6006e-05,-3.96235e-15,5.61593e-16,-0.34187,-0.034572,-0.00156189,7.2106e-05,0.000309365,-5.687e-05,1.036e-14,-1.55718e-15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13314,0.202393,-0.0239476,-0.0022577,-0.000328787,0.00031677,-4.95206e-05,-2.59279e-14,4.03389e-15,-0.418094,-0.0341312,0.00182533,0.000125289,-0.000296893,5.89317e-05,9.03932e-14,-1.4007e-14,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13273,0.142216,-0.0308957,-0.000520061,0.000120742,-0.000211401,3.35814e-05,-2.65123e-13,4.11298e-14,-0.484923,-0.0300596,0.000241538,0.000273581,0.000331653,-6.69833e-05,8.98983e-13,-1.39439e-13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12984,0.0722378,-0.0361956,-0.00225927,-0.000155243,0.000146699,-1.17394e-05,-2.64588e-12,4.10878e-13,-0.541374,-0.0193562,0.00454525,5.61193e-05,-0.000382635,7.68655e-05,8.95347e-12,-1.39034e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08718,-0.0140973,-0.0434706,-0.00039264,0.000562014,2.16836e-05,-1.65253e-05,-2.80884e-11,4.45213e-12,-0.565944,-0.00610991,0.00191584,0.000283104,0.000435922,-9.06253e-05,9.50235e-11,-1.50616e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13208,-0.101672,-0.0385441,0.00219064,2.3146e-05,-0.000150774,3.0498e-05,-2.58813e-10,4.01326e-11,-0.563093,0.0128425,0.00684256,-2.54349e-05,-0.000509832,8.25534e-05,8.75564e-10,-1.35768e-10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12713,-0.17544,-0.0315813,0.0011822,0.000123646,0.000174336,-4.10622e-05,-2.57896e-09,4.00982e-10,-0.511752,0.0304379,0.000775575,-0.00062069,0.000370258,-5.21141e-05,8.72461e-09,-1.35652e-09,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13186,-0.234298,-0.0223656,0.00275164,-0.000251152,-0.000262497,4.6671e-05,-2.53386e-08,3.9307e-09,-0.44416,0.0342333,0.00185219,0.000172373,-0.000183637,1.58562e-05,8.57206e-08,-1.32975e-08,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13111,-0.275275,-0.0194151,-0.00149493,-0.00037053,0.000233897,-3.7848e-05,-2.51094e-07,3.89666e-08,-0.364181,0.0390153,-0.000502396,-0.000665941,-1.09451e-05,2.94438e-05,8.4945e-07,-1.31824e-07,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08267,-0.323881,-0.025724,-0.00119513,-0.000116078,-0.000180312,5.97902e-05,-2.68995e-06,4.27309e-07,-0.28864,0.030551,-0.00206732,0.000647249,0.000339731,-0.000122866,9.10011e-06,-1.44559e-06,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13007,-0.384884,-0.0334919,-0.00161932,0.000770594,0.000333771,-4.58579e-05,-2.46866e-05,3.83154e-06,-0.226058,0.032394,0.00109767,-0.00115965,-0.000572542,5.68502e-05,8.35149e-05,-1.29621e-05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12884,-0.452808,-0.0257085,0.00386451,-0.000477269,-0.00121107,0.000752544,-0.000244501,3.7984e-05,-0.167355,0.0185015,-0.00255219,0.00334483,0.00360685,-0.00252871,0.000827148,-0.0001285,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13088,-0.501829,-0.0245927,4.02147e-05,0.00344189,-0.00364614,0.00493957,-0.00241242,0.000374411,-0.0922205,0.0658917,0.00976097,-0.0133106,0.0120272,-0.0166161,0.00816123,-0.00126663,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
